yams when barter is 47
yard dash across the 145
yard dash through the 108
yard from another in 97
yard from behind the 50
yard gate toward the 52
yard just across the 134
yard just before the 190
yard just beyond the 220
yard just inside the 60
yard line before he 357
yard line before the 185
yard line instead of 197
yard more across the 88
yard punt return by 397
yard punt return in 155
yard punt return to 142
yard there should be 140
yard when barley is 458
yard work around the 215
yarn back through the 225
yarn down through the 64
yarn tied around the 53
yarn were valued at 50
years ably filled the 41
years ahead before the 58
years ahead instead of 103
years ahead should be 195
years ahead through the 43
years ahead without the 54
years also appears to 57
years also failed to 81
years also helped to 107
years also marked the 315
years also proved to 46
years also seemed to 78
years also served as 275
years also served to 47
years also should be 45
years also tended to 55
years among indians in 69
years among scenes of 49
years away instead of 132
years away stooping in 147
years back before he 63
years back before the 164
years back instead of 47
years back seemed an 67
years back seemed to 53
years back should be 48
years back through the 67
years been active as 67
years been active in 908
years been almost as 45
years been almost the 207
years been anxious to 254
years been appearing in 42
years been before the 189
years been behind the 51
years been bishop of 51
years been broken up 45
years been building up 173
years been buried in 78
years been called by 43
years been called in 70
years been called the 198
years been called to 93
years been carrying on 1347
years been closed to 66
years been denied the 75
years been driven by 45
years been driven to 51
years been editor of 131
years been engaged as 80
years been engaged in 10338
years been engaged on 195
years been engaged to 64
years been enjoying the 60
years been fighting the 122
years been fighting to 63
years been filled by 104
years been filled up 48
years been forced to 390
years been gathering in 143
years been granting to 45
years been guided by 74
years been guilty of 150
years been joined by 87
years been knocking at 48
years been laboring to 53
years been linked to 52
years been locked in 85
years been marked by 166
years been master of 95
years been passed in 69
years been pastor of 130
years been pelted by 91
years been placed in 166
years been placed on 101
years been planning to 77
years been preaching the 110
years been preaching to 65
years been pressing the 63
years been proved to 118
years been pursuing the 48
years been raised by 43
years been raised in 44
years been raised to 77
years been rebuking or 43
years been rector of 66
years been residing in 64
years been served by 73
years been something of 100
years been striving to 313
years been studying the 566
years been taught by 72
years been taught the 44
years been taught to 162
years been thought of 79
years been thought to 119
years been treated as 424
years been treated by 134
years been treated in 53
years been turned at 51
years been turned to 64
years been unable to 784
years been united in 45
years been vested in 46
years been viewed as 146
years been violating the 64
years been watching the 86
years been worked by 82
years been worked in 44
years came before the 61
years came through the 78
years came tripping in 41
years city editor of 107
years come before the 51
years during periods of 222
years ending before he 68
years ending before the 1253
years even before he 78
years even before the 484
years even without the 131
years ever thought it 46
years fall before it 50
years fell victim to 49
years from across the 47
years from amongst the 66
years from around the 135
years from before the 84
years from behind the 41
years from cancer of 46
years from creation of 130
years from creation or 149
years from creation to 206
years from design to 129
years from disease of 67
years from eleven to 346
years from enjoying the 136
years from entering the 89
years from joshua to 51
years from launch to 41
years from planning to 93
years from planting the 54
years from planting to 205
years from preaching in 43
years from studying the 81
years from syntax to 55
years from tender of 50
years from trough to 101
years from twelve to 923
years from twenty to 630
years gave proofs of 40
years gave weight to 46
years gone through an 55
years gone through the 50
years hanging around the 86
years have access to 85
years have arisen in 69
years have become an 255
years have become as 121
years have become of 54
years have become so 358
years have become the 475
years have broken the 56
years have called the 65
years have caught up 84
years have caused an 58
years have caused it 53
years have caused me 90
years have caused the 324
years have caused us 64
years have changed in 116
years have changed it 45
years have changed me 96
years have changed my 72
years have changed the 1193
years have changed to 41
years have changed us 85
years have chosen to 226
years have created an 427
years have created in 71
years have created the 207
years have dimmed the 127
years have dreamed of 54
years have driven me 283
years have driven the 52
years have dulled the 64
years have engaged in 173
years have engaged the 69
years have erased the 52
years have eroded the 78
years have failed in 42
years have failed to 2237
years have fallen by 44
years have fallen in 44
years have fallen to 76
years have filled the 157
years have flowed by 51
years have forced me 71
years have forced the 215
years have forced us 91
years have forged the 70
years have formed the 198
years have fought the 61
years have glided by 254
years have guided the 56
years have helped in 88
years have helped me 614
years have helped the 115
years have helped to 995
years have helped us 194
years have issued in 134
years have joined the 83
years have learned the 72
years have learned to 317
years have little or 67
years have little to 87
years have looked at 114
years have looked to 57
years have marked an 64
years have marked the 288
years have opened the 122
years have opened up 370
years have passed as 400
years have passed at 78
years have passed by 3032
years have passed he 605
years have passed in 1355
years have passed is 111
years have passed it 537
years have passed me 95
years have passed my 40
years have passed of 78
years have passed on 1062
years have passed or 140
years have passed so 530
years have passed the 1120
years have passed to 337
years have passed us 101
years have passed we 399
years have placed it 75
years have placed the 205
years have played an 155
years have proved it 116
years have proved my 40
years have proved of 42
years have proved so 54
years have proved the 525
years have proved to 646
years have proven the 200
years have proven to 294
years have pushed the 83
years have raised the 361
years have reached an 48
years have reached the 229
years have relied on 334
years have rifled of 68
years have rolled by 2517
years have rolled on 2091
years have seemed so 43
years have seemed to 300
years have served as 642
years have served in 42
years have served the 108
years have served to 937
years have shaken the 69
years have shaped my 59
years have shaped the 140
years have shared in 96
years have shared the 49
years have something to 53
years have sought the 53
years have sought to 1057
years have spoken of 123
years have sucked me 99
years have taught me 1857
years have taught the 221
years have taught us 1788
years have tended to 3128
years have tested the 79
years have thinned the 87
years have thought of 134
years have traced the 43
years have treated it 49
years have treated the 73
years have turned it 46
years have turned on 41
years have turned the 131
years have turned to 303
years have turned up 106
years have upheld the 46
years have varied in 49
years have viewed the 43
years have wanted to 119
years have worked in 203
years have worked on 205
years have worked to 135
years having charge of 44
years having failed to 42
years having filled the 44
years having passed by 43
years having passed in 65
years having regard to 83
years having served as 47
years held office as 53
years held office in 40
years here spoken of 55
years high levels of 57
years high school or 272
years into cycles of 138
years into periods of 101
years into something of 40
years just across the 62
years just around the 54
years just before he 315
years just before it 132
years just before my 57
years just before or 113
years just before the 12093
years just before us 44
years just before we 41
years just behind us 44
years just beyond the 50
years just passed in 57
years just seemed to 65
years know little of 42
years land values in 47
years last before the 43
years left before he 124
years left before it 110
years left before the 414
years left behind it 44
years living abroad in 71
years made little or 43
years made myself so 45
years many changes in 94
years many groups of 72
years many methods of 71
years many pieces of 45
years more before he 758
years more before it 471
years more before the 1420
years more before we 204
years more fitted to 68
years more likely to 91
years more passed by 120
years more passed in 40
years more rolled by 58
years more rolled on 41
years more should be 145
years more without the 81
years most likely to 71
years moving around the 61
years must always be 76
years must elapse in 54
years must elapse to 46
years must result in 50
years must supply the 119
years must surely be 113
years must wander on 266
years next before the 4364
years nothing seemed to 47
years only before the 566
years only beheld on 46
years only instead of 79
years only served to 319
years only serves to 67
years only through the 111
years other groups of 42
years other methods of 81
years over whether it 46
years over whether or 199
years over whether the 225
years over whether to 96
years owes something to 53
years pass before an 58
years pass before he 374
years pass before it 142
years pass before the 960
years pass before we 170
years pass through the 45
years pass without an 101
years pass without the 218
years past before the 42
years past engaged in 122
years past seemed to 71
years past should be 70
years past through the 54
years prior thereto he 56
years prior thereto the 78
years rising through the 68
years roll slowly by 55
years rose through the 41
years save enough to 43
years seem almost as 49
years seem likely to 143
