jurisdictions reported that they 61
justification advanced for this 137
justification advanced was that 105
justification provided for this 45
justification whatever for any 103
justification whatever for his 69
justification whatever for its 101
justification whatever for our 46
justification whatever for that 68
justification whatever for this 222
