jaw not altogether unworthy 95
job was difficult because 93
joy and gratitude because 89
joy and gratitude towards 151
joy and happiness because 151
joy and happiness forever 59
joy and happiness together 61
joy and impatient pleasure 46
joy and spiritual comfort 60
joy and spiritual delight 55
joy and spiritual rejoicing 95
joy and thanksgiving because 41
joy was instantly checked 91
