taxation policies 43 teachers planners 72
teachers officials 42 thinkers literary 79
thousand employed 200 together agencies 81
together officials 49 together concerning 57
together required 41 together concerning 42
together churches 63 together concerning 54
together standard 50 together liability 48
together families 133 together functions 52
together military 92 together standard 40
transit provided 89 trappings essential 130
