were considered a breed apart 46
what excellence i could within 42
what information i could about 365
what information i could gather 182
will constitute a major change 40
will constitute a turning point 51
will experience a force equal 57
will experience a force given 78
will experience a force tending 137
will experience a force which 168
will experience a phase shift 128
will experience a rapid growth 43
will experience a strong sense 59
work represents a turning point 69
