whatever advantage is to be 55
whenever authorized to do so 41
whenever commanded to do so 94
whenever necessary so as to 65
whenever necessary to do so 61
whenever permitted to do so 101
whenever practical to do so 53
whenever requested so to do 459
whenever requested to do so 3648
wherever necessary so as to 137
withstand pressures of up to 240
