van for the first time 71
vex them by taxes laid 63
vie for the upper hand 97
vow not to drink wine 162
vow not to enter into 100
vow not to touch wine 136
vow that he would give 274
vow that he would have 316
vow that he would keep 93
vow that he would kill 217
vow that he would live 116
vow that he would make 265
vow that he would take 273
vow that is vowed true 42
vying for the upper hand 199
