had apart 106 had blows 79
had about 69 had facts 57
had scott 70 had fully 412
had about 44 had since 42
had about 106 had about 138
had risen 43 had throat 92
had money 44 had power 79
had sleep 40 had world 59
had either 108 had under 56
had under 48 had nearly 47
had about 928 had about 65
had moral 41 had cause 40
had sleep 582 had about 45
had about 451 had child 83
had latin 129 had about 575
had under 52 had floor 44
had about 48 had taste 71
had under 40 had sleep 93
had woman 44 had about 181
had black 43 had house 82
had place 50 had about 59
had about 267 had about 97
had style 43 had alone 64
had fixed 131 had under 48
had while 60 had while 41
had about 999 had about 76
had under 69 had court 45
had group 123 had house 125
had place 46 had table 72
had world 45 had about 393
had about 775 had force 117
had press 172 had label 62
had cause 52 had brand 64
had chair 41 had method 63
had place 53 had reason 95
had style 46 had about 412
had style 121 had fingers 56
had about 73 had about 47
had deity 168 had saint 541
had force 1241 had plant 54
had press 285 had place 83
had rites 64 had board 55
had appeal 51 had beauty 60
had brand 40 had charm 53
had deity 51 had music 49
had needs 57 had place 156
had rules 62 had saint 47
had court 44 had style 91
had spoon 46 had oceans 75
had flock 41 had aware 61
had never 72 had hated 61
had talks 47 had about 73
had close 111 had hands 113
had about 47 had knowing 79
had bride 49 had under 77
had favor 55 had women 88
had defeat 55 had sense 45
had money 291 had child 59
had reason 119 had money 666
had sense 130 had sleep 2148
had water 42 had people 133
had fever 57 had pupil 65
had found 64 had since 73
had asked 109 had begun 41
had built 116 had given 162
had moved 50 had taken 351
had quite 41 had since 79
had shone 81 had lines 51
had known 84 had about 253
had until 52 had which 108
had known 49 had power 55
had hands 46 had acute 266
had alive 40 had aware 754
had either 70 had final 160
had fixed 418 had fully 1981
had known 502 had large 119
had quite 242 had really 77
had rigid 62 had strong 185
had taxes 48 had usual 41
had loose 176 had sight 376
had sides 45 had apart 65
had below 49 had under 690
had within 54 had power 65
had under 111 had either 42
had hands 72 had about 1302
had anything 166 had either 148
had fully 90 had where 76
had taken 67 had since 399
had under 82 had peter 48
had china 54 had egypt 42
had either 128 had final 51
had forty 77 had grand 78
had italy 63 had japan 117
had paris 140 had russia 45
had spain 88 had texas 41
had thirty 107 had round 100
