had worse 44 had drops 64
had extra 55 had lines 158
had words 188 had swarm 45
had twist 105 had world 40
had people 132 had hours 84
had months 427 had weeks 241
had period 59 had novel 354
had period 48 had phase 161
had child 51 had named 44
had house 135 had miles 82
had cabin 364 had house 340
had brick 40 had cabin 43
had house 1325 had plant 120
had world 42 had house 42
had hours 60 had girls 47
had times 374 had women 45
had crowd 42 had breaths 147
had knife 42 had stool 65
had showing 66 had herring 50
had beers 106 had pence 53
had hours 53 had months 139
had weeks 112 had period 49
had shots 388 had times 43
had close 50 had place 80
had months 50 had people 50
had small 109 had after 44
had teaching 205 had which 84
had working 169 had after 201
had whose 112 had willing 51
had worthy 59 had basis 113
had calling 119 had cause 128
had enemy 75 had father 114
had field 131 had focus 120
had force 53 had group 54
had hobby 53 had house 48
had leader 390 had lover 158
had method 180 had mother 47
had niche 47 had owner 62
had place 361 had power 91
had reason 79 had route 419
had sense 183 had style 89
had trade 44 had voice 280
had weapon 106 had woman 51
had world 1945 had round 350
had which 43 had place 44
had point 84 had while 42
had boost 77 had party 58
had hours 51 had months 83
had weeks 61 had words 49
had which 41 had charm 68
had sense 69 had shape 52
had twist 129 had world 237
had older 50 had since 48
had stale 53 had tired 49
had white 49 had since 179
had older 40 had months 65
had named 149 had chief 41
had named 79 had hours 47
had months 86 had people 43
had weeks 50 had women 45
had period 68 had while 235
had about 125 had named 79
had whose 113 had wiser 83
had looking 49 had hours 40
had longer 68 had doors 69
had hours 85 had miles 85
had months 386 had weeks 150
had while 675 had longer 79
had times 149 had miles 220
had months 105 had paces 212
had steps 408 had weeks 46
had yards 261 had about 57
had after 73 had today 117
had beers 87 had books 91
had calls 69 had cases 73
had close 41 had miles 43
had people 357 had talks 44
had white 47 had women 75
had words 53 had start 74
had finding 60 had getting 201
had keeping 50 had about 74
had night 146 had press 77
had about 79 had eight 54
had seven 41 had whose 44
had hours 310 had while 119
had child 73 had night 242
had happy 85 had hours 1152
had months 1540 had weeks 1522
had evening 217 had morning 88
had night 207 had period 373
had while 186 had learning 70
had teaching 131 had under 66
had working 264 had writing 41
had layer 41 had which 69
had hours 101 had hours 64
