yea infinitely more 99
ye degenerate sons 41
ye ministered unto 400
ye multiplied more 53
ye obliterate from 56
ye philippians know 210
ye reconciled unto 1132
ye understand these 67
ye understand well 50
ye understand what 286
ye understood these 52
ye yourselves also 1946
ye yourselves have 665
ye yourselves into 45
ye yourselves know 1452
ye yourselves like 3132
ye yourselves must 65
ye yourselves were 50
ye yourselves will 143
