sack opening 44 safe cause 84
safe human 73 safe would 103
safe could 58 safe would 130
safe which 46 safe would 46
safe would 106 safe would 59
safe night 42 safe women 54
safe could 42 safe occur 59
safe grace 157 safe spies 225
said apply 65 said could 150
said could 54 said right 242
said voice 164 said sorts 52
said wrote 67 said evening 44
said night 47 said which 78
said which 327 said right 132
said raced 56 said acted 46
said acted 121 said lived 41
said hands 75 said hands 97
said right 87 said began 51
said right 131 said women 89
said anything 89 said anything 50
said bound 68 said heirs 156
said issue 55 said alone 99
said setting 56 said alone 48
said father 155 said would 65
said known 67 said often 59
said about 157 said father 77
said mother 364 said stand 68
said agree 178 said appear 45
said belong 110 said blame 395
said doubt 435 said drink 168
said either 114 said enjoy 106
said fancy 116 said paint 47
said quite 167 said really 1007
said sleep 154 said smoke 185
said trust 387 said worry 47
said write 133 said really 57
said asked 95 said dared 43
said either 54 said found 103
said given 192 said known 560
said liked 74 said quite 58
said really 237 said slept 364
said taken 188 said spare 73
said about 117 said father 45
said alone 199 said right 2383
said silly 105 said after 52
said right 53 said father 47
said mother 149 said mother 374
said about 396 said alone 54
said aware 307 said bound 44
said crazy 47 said feeling 1167
said fully 58 said getting 148
said gonna 154 said happy 343
said hungry 1184 said looking 125
said quite 306 said raped 44
said really 353 said right 111
said sorry 115 said staying 42
said strong 136 said talking 72
said thinking 69 said tired 120
said upset 52 said willing 122
said within 58 said working 76
said worthy 174 said about 57
said proud 62 said small 92
said tired 2164 said upset 168
said child 137 said heirs 74
said costs 64 said people 75
said works 110 said ought 116
said shall 50 said would 61
said races 142 said thinking 105
said could 129 said could 107
said would 78 said could 105
said would 92 said could 73
said would 151 said often 155
said quiet 105 said right 63
said could 199 said shall 59
said could 82 said might 131
said would 61 said father 45
said night 75 said taxes 41
said alter 89 said bother 71
said count 93 said prove 48
said sound 270 said every 303
said given 53 said sakes 48
said months 152 said reason 155
said reason 612 said months 69
said weeks 70 said given 617
said shown 59 said taken 88
said given 186 said never 62
said known 280 said known 175
said moved 142 said ached 55
said mother 70 said could 40
said would 148 said would 76
said ached 75 said could 53
said would 146 said father 158
said house 47 said mother 234
said people 56 said style 40
said views 68 said could 115
said would 198 said order 325
said woman 89 said never 64
