sac hangs 129 sad full 79
sad been 63 sad best 48
sad feel 43 sad been 61
sad there 50 sad away 91
sad many 58 sad some 55
sad there 68 sad even 171
sad many 116 sad most 136
sad only 86 sad some 123
sad there 77 sad when 49
sad many 601 sad much 1264
sad soon 80 sad must 89
sad even 379 sad many 168
sad most 148 sad nothing 43
sad only 107 sad poor 43
sad some 138 sad such 950
sad their 99 sad there 445
sad these 349 sad those 97
sad what 86 sad when 153
sang clear 48 sang over 2318
sang three 41 sang tarn 42
sang wine 133 sang wars 44
sang great 63 sang over 120
sang from 83 sang rose 48
sang evil 44 sang tune 43
sap break 46 sat lord 42
sat knew 79 sat made 47
sat spun 40 sat nothing 74
sat their 41 sat been 177
sat once 63 sat gave 387
sat made 119 sat said 1293
sat told 1266 sat took 55
sat went 63 sat wept 62
sat gave 56 sat eyes 60
sat past 67 sat fell 50
sat left 69 sat when 50
sat dame 92 sat down 46
sat made 53 sat rose 99
sat half 44 sat past 50
sat heard 103 sat gave 90
sat said 207 sat told 218
saw upon 83 saw said 45
saw told 58 saw look 59
saw best 43 saw there 160
saw these 42 saw other 52
saw more 88 saw other 48
saw great 52 saw much 594
saw well 84 saw only 44
saw even 83 saw here 577
saw hers 112 saw john 40
saw many 72 saw miss 128
saw none 55 saw nothing 310
saw only 212 saw some 278
saw such 630 saw their 401
saw there 5224 saw these 452
saw those 62 saw what 491
saw were 296 saw what 244
saw whom 44 saw such 44
saw have 72 saw were 46
saw sawing 88 saw sawing 83
saw forth 61 saw along 52
saw made 76 saw took 206
saw life 84 saw sink 66
saw away 56 saw clear 43
saw more 440 saw once 471
saw well 55 saw over 621
saw fall 92 saw only 119
saw came 57 saw went 65
saw were 168 saw came 104
saw were 204 saw when 41
saw blue 95 saw came 62
saw said 45 saw took 40
saw once 63 saw look 67
saw came 41 saw heard 58
saw said 126 saw said 43
saw made 50 saw crying 94
saw from 40 saw peace 67
saw their 130 saw five 244
saw four 193 saw nine 65
saw three 343 saw four 59
saw three 103 saw what 151
saw more 297 saw such 1025
saw their 88 saw left 46
saw open 85 saw there 60
saw heard 42 saw else 474
saw here 75 saw hope 47
saw only 74 saw more 207
saw coming 103 saw speak 113
saw coming 81 saw more 58
saw high 74 saw such 160
saw four 61 saw heard 54
saw gone 44 saw from 45
saw most 46 saw away 68
saw early 57 saw only 50
saw gold 244 saw there 187
saw their 50 saw wine 71
saw down 74 saw from 41
saw wept 398 saw rook 477
saw turn 40 saw were 43
saw open 129 saw been 46
saw open 636 saw ajar 158
saw open 386 saw shut 43
saw glow 130 saw from 109
