vain about my hair 123
vain alike to speak 103
vain boast of having 48
vain boast to have 65
vain deeds of their 75
vain deeds or evil 196
vain dreams in vain 67
vain dreams of what 137
vain glory of life 82
vain glory of making 48
vain glory of their 49
vain hopes as these 81
vain hopes of having 55
vain hopes of life 227
vain hopes of peace 50
vain hopes of some 67
vain hopes of their 59
vain hopes to find 43
vain hussy to think 46
vain jesting to move 73
vain never to leave 62
vain notion of their 41
vain pride in their 44
vain pride of mine 57
vain pride of more 52
vain quest of health 66
vain quest of some 45
vain repel the dart 47
vain search of health 41
vain search of some 53
vain search to find 87
vain seeking to wrap 59
vain seeks to fill 62
vain shall we have 124
vain shall we hope 118
vain shall we look 755
vain shall we seek 333
vain treaty of peace 63
vain tried to break 85
vain tried to cure 45
vain tried to draw 76
vain tried to find 302
vain tried to gain 124
vain tried to give 46
vain tried to have 77
vain tried to hide 60
vain tried to hold 85
vain tried to keep 241
vain tried to make 373
vain tried to meet 48
vain tried to move 43
vain tried to reach 91
vain tried to save 117
vain tried to shew 74
vain tried to show 81
vain tried to spur 60
vain tried to stem 68
vain tried to stop 192
vain tried to take 82
vain tried to throw 73
vain tried to turn 50
vain tries to fill 78
vain tries to make 44
vain until at last 97
vain until we meet 44
vain urged the page 42
vain vaunt of great 77
vain waste of breath 42
vain waste of time 116
vain women of tyre 42
vain words do work 47
vain words if there 42
vain world of ours 121
vain would be their 86
vain would he have 306
vain would he look 43
vain would he plead 103
vain would he seek 48
vain would it have 101
vain would the most 54
vain would we look 66
vain would we seek 107
vale where the love 417
vale where the rich 41
vane moved by wind 826
vary about as much 330
vary about the best 66
vary about the same 105
vary about the true 64
vary after the same 45
vary again in these 44
vary based on many 104
vary based on other 43
vary based on size 62
vary based on such 84
vary based on their 413
vary based on these 48
vary based on time 127
vary based on type 82
vary based on what 545
vary based on when 43
vary based on your 702
vary either of these 109
vary fully as much 91
vary hours of work 84
vary nearly as much 946
vary nearly so much 328
vary quite as much 907
vary under the same 196
vary while the other 134
vary within as well 207
vary within the cell 45
vary within the range 2647
vary within the same 2368
vary within the three 40
vary within the time 52
vase seems to have 93
vase which we have 51
vast abyss is there 106
vast abyss of time 112
vast acres of land 978
vast arena of life 86
vast array of anti 126
vast array of areas 118
vast array of case 83
vast array of cell 102
vast array of data 1530
vast array of dials 46
vast array of drug 83
vast array of fine 71
vast array of fish 83
vast array of food 621
vast array of free 77
vast array of gods 136
vast array of good 73
vast array of great 48
vast array of guns 58
vast array of hard 42
vast array of health 551
vast array of heavy 61
vast array of high 409
vast array of home 128
vast array of ideas 266
vast array of jobs 162
vast array of land 90
vast array of laws 239
vast array of less 46
vast array of life 638
vast array of living 603
vast array of male 40
vast array of means 121
vast array of media 334
vast array of more 410
vast array of news 117
vast array of other 3248
vast array of over 60
vast array of rare 44
vast array of reading 52
vast array of rich 55
vast array of self 282
vast array of such 779
vast array of their 71
vast array of these 190
vast array of those 133
vast array of tiny 60
vast array of toys 97
vast array of trial 140
vast array of uses 69
vast array of very 181
vast array of ways 140
vast array of well 231
vast array of what 96
vast array of wild 66
vast array of work 297
vast banks of data 40
vast banks of sand 44
vast block of land 62
vast chain of alps 58
vast chain of beings 85
vast chain of life 57
vast change in their 137
vast chaos of rock 109
vast chasm of birth 45
vast chasm of many 126
vast chasm of time 55
vast chunk of land 58
vast class of ideas 57
vast cloud of dust 1117
vast cloud of sand 80
vast cloud of steam 120
vast crops of corn 47
vast crops of poor 132
vast crops of wheat 99
vast crowd of eager 60
vast crowd of jews 43
vast crowd of many 73
vast crowd of other 53
vast crowd of some 40
vast crowd of their 49
vast crowd of those 67
vast crowd of ugly 141
vast crowd of well 102
vast crowd of young 80
vast cycle of ages 43
vast cycle of time 113
vast debts at play 41
vast drain of wealth 51
vast drama of life 67
vast drops of rain 89
vast field is here 57
vast field is open 231
vast field is there 179
vast field of blue 59
vast field of coal 81
vast field of corn 105
vast field of duty 45
vast field of india 65
vast field of lava 313
vast field of life 240
vast field of reading 143
vast field of snow 879
vast field of their 128
vast field of view 41
vast field of wheat 231
vast field of wild 51
vast field of work 399
vast field to work 50
vast field we have 63
vast flame of fire 44
vast flock of wild 56
vast floor of york 44
vast force to lift 71
vast funds at their 62
vast globe of fire 135
vast gluts of rain 95
vast grant of land 271
vast group of young 50
vast growth as thine 260
vast growth in size 50
vast gulfs of time 127
vast hazes of gold 44
vast herds of cows 61
vast herds of deer 770
vast herds of elks 175
vast herds of game 1494
vast herds of live 41
vast herds of many 56
vast herds of oxen 102
vast herds of seals 41
vast herds of these 259
vast herds of those 50
vast herds of wild 1094
vast hills of sand 88
vast hoard of gold 535
vast hoard of wealth 79
vast horde of gold 41
vast horde of land 64
vast horde of wild 44
vast hosts of these 49
vast jungle of mane 45
vast knots of bats 130
vast lands of north 54
vast lapse of ages 201
vast lapse of time 2967
vast lengths of time 197
vast mines of coal 108
vast mines of gold 74
vast mines of iron 81
vast mother the nile 79
vast mound of corn 110
vast notion of what 77
vast pains to fill 67
vast pains to make 73
vast pains we mine 234
vast parts of their 48
vast period of time 8767
vast period the same 136
vast piece of beef 129
vast piece of land 536
