gift from a king of 42
give such a thing to 143
glad will i be if 59
glad will i be to 92
gleam like a sea of 254
good hand i am at 51
good must i do to 684
good when i am in 42
good when i do it 68
good when i go to 53
good will i be to 203
grew into a thing of 56
grew like a thing in 52
grow into a thing of 255
