gains investing 52 gains borrowing 434
girls fifteen 59 girls sixteen 97
globe natural 64 goods country 42
goods southern 44 grand perfect 44
gross average 41 gross employing 81
gross employs 307 gross exports 157
gross foreign 176 gross imports 175
gross national 1602 gross private 49
gross defense 173 gross official 58
gross doubled 72 gross dropped 62
gross doubled 137 gross derived 64
gross devoted 158 gross increasing 72
