good earnest applauded those things 64
great anguish sometimes brings with 73
great circle described from its 88
great extent dependent upon his 54
great extent dependent upon its 53
great measure delivered from all 58
great measure dependent upon his 49
great measure recovered from her 133
great measure recovered from his 80
great stores purchased here for 63
