jealous colony 58 joyful female 44
joyous future 95 joyous cinema 59
judged extent 54 juster inward 52
justly public 128 justly finest 46
justly annals 130 justly learned 60
justly injury 46 justly insult 65
justly parent 46 justly result 43
justly ground 46 justly little 68
justly public 70 justly safety 98
