jades gotten 92 jests tyrant 64
joining prayer 46 joining prayer 105
joining prayer 53 joins prayer 66
joins prayer 120 joint figure 304
judge police 106 judge allowing 52
judge refusing 147 judge decide 64
judge person 61 judge matter 137
judge manner 153 judge something 61
judge charging 109 judge refusing 126
judge accept 67 judge opinion 987
judge judged 65 judging myself 91
