jail sentences meted out to 46
jury accordingly found for the 88
jury expressly found that the 88
just compassion which all the 70
just described could not be 106
just described makes use of 50
just described shows that the 87
just described would not be 190
just different names for the 431
just different words for the 106
just discussed shows that the 46
just naturally could not be 74
just presented shows that the 43
