journeys about the country were 68
judgment could be entered upon 51
judgment shall be carried into 77
judgment shall be entered upon 598
judgment shall be payable only 48
judgment which he carried into 47
judgment which is brought here 40
judgment which is derived from 83
juvenile shall be imposed only 73
juvenile shall be removed from 59
