jaded animal that had brought 41
joins butler with ten thousand 69
joint height has its maximum 47
joint return and both spouses 59
joint return for any taxable 185
joint return with her deceased 40
joint return with her husband 535
joint return with his deceased 41
joint tenant can not dispose 64
joint tenant with her husband 40
