dashboard and steering column 134
databases and online searching 41
databases with random sample 42
daughters and female slaves 118
daughters are safely housed 82
daughters for barren titles 47
daughters may attend church 69
daughters who become mothers 42
decanters with silver labels 50
deciduous and citrus fruits 308
deciphering our unique mission 55
decorated with animal motifs 228
decorated with arabic script 60
decorated with arched corbel 262
decorated with battle scenes 435
decorated with bright colors 415
decorated with bright feathers 120
decorated with bright floral 54
decorated with bright lights 58
decorated with bright yellow 231
decorated with bronze panels 42
decorated with bronze plates 59
decorated with carved bosses 47
decorated with carved floral 54
decorated with carved foliage 90
decorated with carved images 98
decorated with carved marble 72
decorated with carved motifs 49
decorated with carved panels 170
decorated with carved stucco 194
decorated with carved wooden 331
decorated with climbing plants 44
decorated with costly jewels 82
decorated with cowrie shells 855
decorated with crayon drawings 47
decorated with deeply carved 44
decorated with enamel colors 102
decorated with erotic scenes 58
decorated with evenly spaced 48
decorated with exotic plants 48
decorated with family photos 82
decorated with feathers around 54
decorated with figure scenes 61
decorated with finely carved 407
decorated with floral arches 41
decorated with floral design 134
decorated with floral motifs 2190
decorated with floral prints 82
decorated with floral sprays 213
decorated with flower motifs 237
decorated with flower petals 74
decorated with foliate motifs 52
decorated with framed photos 70
decorated with framed prints 85
decorated with fresco painting 116
decorated with gilded bronze 228
decorated with gilded carvings 77
decorated with gilded silver 48
decorated with gilded stucco 70
decorated with glazed bricks 140
decorated with golden chains 57
decorated with graven images 54
decorated with inlaid marble 173
decorated with inlaid silver 190
decorated with italian marble 153
decorated with little shells 68
decorated with little silver 115
decorated with lively scenes 45
decorated with marble floors 69
decorated with marble panels 74
decorated with marine motifs 60
decorated with middle eastern 42
decorated with mosaic floors 112
decorated with mosaic panels 42
decorated with narrow strips 46
decorated with offering scenes 64
decorated with ormolu mounts 72
decorated with ornate carvings 93
decorated with panels carved 64
decorated with parrot feathers 110
decorated with pastel colors 54
decorated with peacock feathers 1329
decorated with potted plants 446
decorated with relief carvings 266
decorated with relief panels 109
decorated with relief scenes 93
decorated with richly carved 416
decorated with silver chains 69
decorated with silver plates 60
decorated with silver tinsel 49
decorated with simple floral 102
decorated with simple motifs 58
decorated with spiral motifs 60
decorated with sporting prints 81
decorated with spruce boughs 40
decorated with square panels 67
decorated with sunken panels 49
decorated with turkey feathers 53
decorated with united states 62
decorated with various colors 84
decorated with various floral 95
decorated with various jewels 52
decorated with various motifs 160
decorated with various orders 112
decorated with various scenes 191
decorated with various silver 153
decorated with widely spaced 50
decorated with william morris 66
decorated with wooden carvings 125
