dad answered the phone 183
day advanced the storm 53
day advanced the weather 249
day amounted to about 214
day amounted to forty 51
day amounted to nearly 52
day approach the state 118
day ascended the throne 63
day astonish the world 780
day attended the meeting 66
day awakened to glory 100
day business of getting 126
day business of keeping 144
day business of local 108
day business of running 1309
day business of state 45
day business of teaching 201
day business of working 47
day campaign in which 123
day ceremony in which 154
day challenge the world 85
day compared to about 55
day completing the period 49
day concepts of right 45
day concerning the epoch 122
day concerns of people 45
day consists of about 126
day consists of eight 207
day consists of seven 94
day contains the whole 280
day declines the storm 40
day destroys the night 46
day dictated by cunning 249
day directly to prove 77
day dominate the world 307
day embarked on board 88
day employed in writing 228
day excludes the night 695
day excursion by train 68
day exercise of power 220
day expected to march 58
day expenses of running 150
day festival in honor 230
day festival in which 158
day festival of music 156
day followed by night 146
day followed the night 41
day followed the usual 55
day forthcoming to prove 84
day functioning of close 113
day functioning of state 118
day furlough to visit 133
day furnishing the court 225
day hallowed by heaven 49
day humanity the stuff 45
day hundreds of miles 135
day hundreds of people 1175
day hundreds of ships 41
day hundreds of times 63
day hundreds of women 127
day increased the danger 62
day increased to about 46
day increases my doubt 66
day increases the danger 57
day interval in which 84
day laborers in order 93
day laborers on farms 172
day laborers on large 146
day lawrence of arabia 170
day occurred an event 52
day occurred in which 45
day occurred the first 77
day operation of large 98
day operation of local 86
day operation of social 41
day operation of state 46
day overturn the world 68
day partakes of solid 55
day pervaded the whole 41
day practice in which 46
day practice of nursing 133
day practice of playing 112
day practice of social 228
day practice of teaching 147
day prepared the daily 68
day prepared to fight 227
day presents the world 87
day prevents the germs 141
day problems of getting 115
day problems of human 148
day problems of keeping 117
day problems of local 41
day problems of people 125
day problems of running 678
day problems of social 138
day problems of teaching 53
day problems of working 43
day programs in which 48
day proposes to enter 75
day purposes of human 41
day realities of running 114
day realities of teaching 57
day realities of working 114
day received an order 141
day received the first 76
day received the money 42
day received the royal 40
day received the visit 84
day referred to above 162
day remember thy bower 43
day republic of benin 269
day republic of guinea 64
day restores the world 94
day situation in which 333
day stopover in paris 90
day struggle to exist 93
day succeeding the action 86
day succeeding the first 142
day succeeding the night 192
day succeeding the storm 47
day succeeds the night 521
day succeeds to night 119
day suffered no check 46
day surprise the world 145
day thereafter he would 49
day thereafter on which 258
day therefore be fixed 136
day therefore on which 145
day thousands of acres 45
day thousands of miles 41
day thousands of people 2173
day thousands of women 225
day tomorrow as today 145
day variations in weather 120
day warranty on parts 140
day whatever the weather 229
day whenever he could 65
day whenever the clock 95
day whenever the weather 69
day workshop at which 44
day workshop in which 382
dead branches of trees 860
dead branches on trees 54
dead branches or twigs 42
dead continue to exist 436
dead continue to haunt 40
dead gestures of dolls 102
dead japanese in front 41
dead languages in order 46
dead languages in which 118
dead languages of greek 156
dead punchers to gather 41
dead remained in force 42
dead returned to visit 87
dead supposed to haunt 49
deaf children in learning 59
deaf children in order 57
