dabbed the powder upon 76
dabbling the guilty feet 160
dagger is plunged into 58
damage an unborn baby 91
damage by oxygen free 189
damage in another part 40
damage in humans from 65
damage in humans have 45
damage in infant mice 117
damage in mexico city 149
damage in recent years 361
damage in sickle cell 105
damage in spinal cord 140
damage in various ways 351
damage is already done 2430
damage is always done 89
damage is always more 85
damage is becoming more 87
damage is caused during 156
damage is caused from 44
damage is caused only 76
damage is caused when 279
damage is greater when 88
damage is rarely seen 55
damage is severe from 63
damage is thereby done 49
damage no matter what 123
damage of another kind 52
damage of spinal cord 133
damage on family life 43
damage or actual threat 268
damage or bodily harm 184
damage or injury done 729
damage or injury during 53
damage or injury from 735
damage or injury must 172
damage or injury upon 55
damage or injury when 75
damage or injury will 89
damage or partial loss 563
damage or serious risk 205
damage or spinal cord 46
damage the artery wall 98
damage the bottom line 95
damage the client during 81
damage the common good 245
damage the cotton crop 114
damage the family name 46
damage the flower buds 95
damage the mental health 123
damage the soviet union 594
damage the spinal cord 1895
damage the suture line 149
damage the target cell 107
damage the unborn baby 158
damage the vessel wall 388
damage to animal life 42
damage to another part 332
damage to another ship 189
damage to another when 86
damage to anyone else 202
damage to arable land 90
damage to building during 42
damage to common areas 160
damage to family life 361
damage to flower buds 87
damage to humans from 55
damage to itself when 67
damage to marine life 1602
damage to mental health 380
damage to mexico city 47
damage to normal body 70
damage to normal host 55
damage to normal skin 137
damage to organs such 425
damage to oyster beds 129
damage to parked cars 64
damage to plants during 44
damage to plants from 147
damage to plants when 49
damage to public health 1519
damage to result from 102
damage to someone else 1380
damage to spinal cord 606
damage to stored food 57
damage to tissue from 82
damage to various areas 86
damage to various body 77
damage to vessel wall 42
damage to visual areas 45
damage to winter wheat 184
damaging the common good 45
damaging the soviet union 48
damaging the spinal cord 486
damaging the vessel wall 88
damaging to family life 158
damaging to marine life 53
damaging to mental health 436
damaging to public health 210
damned if anyone else 187
damned is something like 72
damned no matter what 495
damned thing looked like 57
damper is closed when 63
damper is lifted from 67
danced in triple time 48
danced or played ball 71
danced the future wife 51
danced the greater part 65
danced the nights away 216
danced the turkey trot 47
dances in prince igor 142
dances in triple time 143
dances of prince igor 85
dangers of active self 83
dangers of adopting such 65
dangers of allowing such 114
dangers of allowing their 49
dangers of another kind 1059
dangers of another sort 170
dangers of attack from 276
dangers of becoming lost 41
dangers of border life 54
dangers of catching cold 44
dangers of choosing just 336
dangers of credit card 40
dangers of deviating from 87
dangers of disease from 51
dangers of drifting into 47
dangers of drinking during 136
dangers of entering into 429
dangers of family life 119
dangers of focusing only 40
dangers of ignoring such 40
dangers of ignoring their 44
dangers of impure milk 66
dangers of injury from 81
dangers of london life 52
dangers of modern life 978
dangers of modern living 42
dangers of nuclear arms 101
dangers of pioneer life 279
dangers of police work 478
dangers of prison life 97
dangers of public life 295
dangers of reasoning from 68
dangers of savage life 350
dangers of school life 78
dangers of seafaring life 45
dangers of sexual love 42
dangers of slipping into 171
dangers of straying from 121
dangers of street life 137
dangers of travel during 42
dangers of travel over 43
dangers of travel were 83
dangers of weight loss 50
dangers to england from 72
dangers to escape from 43
dangers to family life 86
dangers to mental health 125
dangers to public health 1212
dangers to public peace 85
dangers to result from 73
dangers we should have 132
dangled in shreds from 54
dangled the tempting bait 44
darken the church door 142
darken the shadow areas 83
darted an anxious look 81
dashed at random over 54
dashed in pieces among 187
dashed in pieces down 95
dashed in pieces from 60
dashed in pieces like 262
dashed in pieces over 51
dashed in pieces those 52
dashed in pieces upon 372
dashed in through lots 40
