quarters first for a few 40
questions about how i got 195
questions about how i had 231
questions about how i was 540
questions about things i did 109
questions about things i had 114
questions about who i was 642
questions about why i did 119
questions about why i had 279
questions about why i was 596
questions calling for a yes 46
quickening sense that i was 95
