upon some ground well tilled 45
upon their release from prison 529
upon their return from abroad 81
upon their return from battle 44
upon their return from england 108
upon their return from europe 151
upon their return from france 65
upon their return from school 60
upon their return from sicily 54
upon these nations their rights 55
upon your banner have become 44
upon your cordial good wishes 50
upon your release from prison 65
upon your return from europe 86
used will depend upon whether 120
