ugly insects crawling about it 99
union members supply would be 40
upon archaic notions about the 73
upon certain cretan coins of 42
upon persons residing within the 67
upon written demand given to 60
upon written demand stating the 83
upon written notice given to 101
upon written notice thereof to 71
