sac and exiting nerve 48
sac and fetal liver 507
sac and nerve roots 352
sac and start licking 260
sac has taken place 180
sac that holds urine 130
sad and awful truths 139
sad and cruel creed 58
sad and dreary place 76
sad and empty place 63
sad and fatal mound 61
sad and happy faces 110
sad and happy moods 50
sad and happy times 125
sad and knowing smile 54
sad and large share 57
sad and noble truths 100
sad and quiet smile 189
sad and quiet story 79
sad and sober season 58
sad and sober thanks 43
sad and sorry about 51
sad and sorry sight 136
sad and sorry state 142
sad and sorry story 79
sad and steady looks 48
sad and sweet music 122
sad and upset about 119
sad that hearts which 69
sad that people still 63
sang that elegy which 84
sang that verse twice 41
sang with count basie 82
sang with local bands 49
sap for maple sugar 150
sap for maple syrup 274
sap was still running 101
sat all night under 64
sat all night waiting 64
sat and began talking 40
sat and cried until 48
sat and drank until 57
sat and gazed about 61
sat and sewed while 58
sat and spoke about 48
sat and stood about 180
sat and stood looking 47
sat and stood round 53
sat and wrote after 180
sat for about thirty 127
sat for eight hours 214
sat for eight months 101
sat for hours after 103
sat for hours alone 126
sat for hours beneath 57
sat for hours daily 41
sat for hours every 103
sat for hours holding 91
sat for hours looking 335
sat for hours playing 63
sat for hours rocking 45
sat for hours smoking 42
sat for hours staring 413
sat for hours talking 353
sat for hours thinking 92
sat for hours under 269
sat for hours until 68
sat for hours waiting 152
sat for hours while 107
sat for hours writing 63
sat for nearly seven 47
sat for seven hours 149
sat for seven months 100
sat for seven weeks 75
sat for whole hours 96
sat his horse easily 176
sat his horse looking 77
sat his horse under 52
sat his horse while 41
sat his robed court 94
sat his white horse 51
sat one evening under 46
sat one night playing 48
sat sat sleep slept 378
sat that first morning 41
sat that first night 72
sat that night alone 40
sat thus night after 62
sat with blank faces 50
sat with empty hands 50
sat with knees drawn 198
sat with mouths agape 59
saw all faces white 42
saw and began cutting 120
saw and drill press 166
saw and flour mills 1004
saw and fulling mills 92
saw and grain mills 125
saw and grist mills 5914
saw and learning latin 270
saw and named mount 58
saw and never could 49
saw and never shall 48
saw and noted every 58
saw and paper mills 258
saw and plane still 118
saw and planing mills 3044
saw and pruning knife 109
saw and shingle mills 712
saw and shook hands 121
saw and spoke about 40
saw and wrote about 852
saw any black people 45
saw any fight since 45
saw any place where 52
saw any place which 51
saw any white people 65
saw does still abide 113
saw for cutting metal 164
saw for cutting small 43
saw for cutting stone 109
saw her again about 107
saw her again after 1601
saw her again alive 100
saw her again either 201
saw her again later 208
saw her again today 92
saw her again under 70
saw her again until 725
saw her again while 41
saw her alive after 48
saw her alive again 957
saw her alone again 57
saw her black dress 44
saw her blood gushing 110
saw her casting loose 46
