safe before evening fell 60
safe course would have 95
safe course would seem 42
safe drinking water during 57
safe drinking water from 278
safe drinking water have 57
safe drinking water laws 49
safe drinking water were 59
safe drinking water will 88
safe enough while there 55
safe escape route from 57
safe harbor under rule 53
safe places where there 41
safe shooting ranges were 41
said almost anything else 45
said almost every body 62
said almost every time 44
said almost fifty years 43
said almost forty years 45
said almost thirty years 55
said amount shall have 60
said another voice from 447
said anyone could have 59
said before about these 58
said before about your 59
said before anything else 47
said before getting into 62
said before sitting down 276
said before turning away 263
said before turning back 240
said before walking away 253
said before walking back 137
said bishop could have 71
said bishop shall seem 42
said boards shall have 86
said bridge shall have 59
said building shall have 120
said bullion shall have 74
said butler shall have 72
said church shall have 113
said clerks shall also 66
said conway would give 42
said county court upon 44
said county shall deem 51
said county shall have 314
said county shall take 112
said county where such 45
said county which lies 96
said courts shall also 52
said courts shall have 846
said crimes shall have 9745
said demand shall have 194
said duties shall have 51
said earlier about having 95
said earlier about their 43
said earlier about these 52
said earlier about what 158
said earlier about your 97
said eleanor still very 45
said enough about their 62
said enough about these 196
said enough about what 217
said enough about your 50
said estate shall come 72
said estate shall have 111
said estate shall vest 60
said estate which have 56
said french lewis what 138
said hastings could only 53
said hastings might have 63
said holder shall have 49
said horses would stay 101
said income shall fail 70
said indians shall give 60
said indians shall have 235
said indians shall take 59
said indians within those 92
said judges shall have 144
said ladies liked their 53
said lessee shall have 134
said little about other 62
said little about race 59
said little about such 161
said little about their 538
said little about these 302
said little about those 95
said little about what 1492
said master shall duly 54
said master shall have 329
said master shall make 45
said member shall have 77
said minors shall have 118
said moneys shall have 55
said mothers would have 59
said nobody could have 71
said nobody could love 58
said nobody could make 45
said nobody could tell 49
said nobody would come 131
said nobody would ever 115
said nobody would know 144
said notice shall also 256
said notice shall have 134
said office shall take 53
said parish which lies 94
said patent shall have 66
said permit shall have 50
said permit shall only 48
said person shall have 308
said person would have 43
said places within their 93
said powers shall also 74
said report shall also 152
said report shall have 165
said report shall show 86
said samuel adams said 97
said school shall have 83
said section shall have 88
said shares shall have 196
said should never have 69
said someone broke into 49
said someone would call 92
said someone would come 158
said someone would have 87
said someone would meet 63
said something about asking 119
said something about bringing 171
said something about buying 167
said something about coming 517
said something about evil 114
said something about five 127
said something about fixing 56
said something about flying 63
said something about food 200
said something about four 97
said something about giving 365
said something about good 239
said something about hanging 56
said something about hating 57
said something about having 3219
said something about heading 65
said something about hearing 142
said something about hiring 45
said something about hoping 306
said something about jack 50
said something about john 70
said something about just 105
said something about lady 67
said something about leaving 286
said something about life 124
said something about like 138
said something about liking 124
said something about living 100
said something about lord 57
said something about losing 115
said something about love 114
said something about loving 64
said something about making 589
said something about mary 63
said something about miss 111
said something about more 163
said something about moving 141
said something about only 98
said something about other 69
said something about paul 60
said something about paying 109
said something about poor 42
said something about reading 57
said something about riding 40
said something about saving 105
said something about seeing 547
said something about snow 90
said something about some 838
said something about such 63
said something about taking 961
said something about their 1004
said something about there 601
said something about these 245
said something about those 149
said something about three 192
said something about time 85
said something about trying 230
said something about what 2363
said something about when 153
said something about work 140
said something about young 89
said something about your 1725
said something inane like 57
said something rather good 45
said something rather like 113
said something really dumb 87
said something really nice 60
said something really rude 41
said something right away 106
