sang their national anthem 614
sap from certain trees 86
sat bolt upright again 111
sat bolt upright looking 52
sat bolt upright staring 84
sat bolt upright under 40
sat bolt upright while 64
sat down exactly where 49
sat down outside under 63
sat down quickly again 40
sat down quietly again 71
sat down quietly under 340
sat down quietly while 83
sat down several times 269
sat down shortly after 87
sat down together after 88
sat down together again 198
sat down together beneath 40
sat down together close 42
sat down together round 82
sat down together under 623
sat down together while 111
sat five minutes alone 41
sat some foolish people 43
sat there listening while 71
sat there quietly holding 45
sat there quietly looking 93
sat there quietly smoking 46
sat there quietly staring 41
sat there quietly talking 56
sat there quietly thinking 53
sat there quietly until 257
sat there quietly waiting 134
sat there quietly while 143
sat there several hours 103
sat there together until 48
sat there together while 118
sat there wondering about 91
sat there wondering where 80
sat very quietly looking 68
sat very quietly until 43
sat very quietly while 89
saw dark circles under 77
saw dark figures running 48
saw five thousand people 44
saw four animals which 60
saw good company every 51
saw love mounted naked 43
saw many familiar faces 605
saw many thousand people 53
saw miss matilda start 52
saw more decided signs 49
saw much service under 50
saw nothing immoral about 51
saw nothing peculiar about 87
saw nothing unusual about 1825
saw nothing unusual until 47
saw only limited action 223
saw other familiar faces 54
saw slow philips creep 57
saw some bamboos forty 43
saw some familiar faces 317
saw some friends again 42
saw some pleasant faces 46
saw some western cloud 120
saw such evident marks 42
saw such promising nouns 96
saw their banners dance 259
saw their beloved leader 68
saw their burdens daily 41
saw their country again 139
saw their fondest hopes 54
saw their luggage piled 40
saw their parents again 318
saw their parents fight 58
saw their scarlet chief 61
saw their schools dimly 151
saw there plainly walking 41
saw these islands again 61
saw these pitiable ruins 54
saw those harvest moons 55
saw three figures seated 56
saw three figures walking 46
saw three persons sitting 71
saw three thousand people 86
saw wild animals grazing 40
saw your kitchen light 107
say five hundred miles 112
say five hundred pages 190
say five hundred yards 44
say four hundred yards 67
say just exactly where 74
say more shortly about 51
say nothing against either 53
say nothing certain about 170
say nothing decided about 50
say nothing meaningful about 91
say such doleful words 48
say their opinions about 72
say their parents would 48
say their prayers after 66
say their prayers aloud 85
say their prayers daily 118
say their prayers every 223
say their prayers first 102
say their prayers morning 118
say their prayers night 46
say their prayers while 52
say their prayers within 42
say these southern people 44
say those blessed words 88
say those familiar words 41
say those precious words 84
say three hundred miles 46
say three hundred yards 63
say what brought about 65
say what happens after 65
say what lincoln would 57
say what measures would 40
say what results might 61
say what stranger cause 431
say when trouble comes 89
say your prayers every 688
say your prayers first 226
say your prayers morning 45
say your prayers night 144
say your prayers while 141
seal into general duroc 66
seat five hundred people 406
seat five thousand people 204
seat four hundred people 141
seat four thousand people 206
