g do not depend 74
g in dry weight 51
g in this figure 40
g is now turned 40
g of dry biomass 239
g of dry matter 3092
g of dry powder 185
g of dry sample 265
g of dry sodium 199
g of dry solids 153
g of dry tissue 473
g of dry weight 2447
g of each sample 670
g of fat yields 251
g of leaf tissue 469
g of lung tissue 131
g of this powder 107
g of this sample 77
g of this section 45
g of wet muscle 50
g of wet tissue 690
g of wet weight 611
