gain about five pounds 161
gain anything from england 184
gain comes from carrying 51
gain entry into another 141
gain entry into canada 114
gain entry into higher 139
gain entry into public 84
gain equal voting rights 235
gain power only through 138
gain power over another 451
gain power over nature 476
gain power over someone 90
gain social ends through 66
gain which will accrue 90
gain which will result 50
game after game without 55
game loading time varies 48
game really gets exciting 94
game since high school 55
game would have become 40
game would have seemed 42
gaps where teeth should 57
gaps where there should 46
gaps which have arisen 44
gaps which were filled 49
gash about four inches 42
gash about three inches 62
gate banged shut behind 46
gate opens just before 56
gate slams shut behind 84
gate still open behind 40
gate which gave access 255
gave anything over without 232
gave large land grants 64
gave really very little 50
gave still more weight 112
gave under their weight 80
gave women more rights 119
gave women voting rights 58
gaze again lost itself 78
gaze fixed upon holmes 41
gazing after their retiring 62
germ cells during meiosis 114
germ cells have already 51
germ cells have become 105
germ cells have reached 114
germ cells have united 45
germ cells into meiosis 134
germ cells pass through 118
germ cells were formed 121
giant cells were formed 99
giant first step toward 113
giant trees were felled 44
gift comes from without 41
gift could have pleased 83
gift items from around 71
gift shall take effect 104
gift which good bishop 60
gift which will enable 48
gift would have become 59
gift would take effect 60
girl comes from abroad 44
girl could have fallen 66
girl could have helped 41
girl could have killed 43
girl could have walked 116
girl flees away through 41
girl fresh from england 115
girl fresh from school 351
girl keeping just beyond 45
girl knelt down beside 52
girl knows very little 40
girl might have become 79
girl might have envied 146
girl might have failed 187
girl might have fallen 67
girl might have something 49
girl might have stayed 43
girl might have thought 99
girl might have turned 53
girl might know something 75
girl named anne boleyn 76
girl named mary martin 41
girl never tell secret 111
girl since high school 45
girl still held oliver 52
girl stood just inside 111
girl thirty years younger 108
girl whose best friend 123
girl whose eyes looked 44
girl whose life changes 55
girl whose name begins 69
girl whose rare merits 40
girl would fall asleep 44
girl would have become 118
girl would have broken 45
girl would have called 49
girl would have chosen 131
girl would have dreamed 40
girl would have envied 43
girl would have fallen 119
girl would have jumped 57
girl would have looked 126
girl would have seemed 79
girl would have shrunk 44
girl would have spoken 52
girl would have stayed 58
girl would have thought 427
girl would have turned 54
girl would have wanted 53
girl would have wished 74
girl would most likely 173
girl would very likely 40
girt about their breasts 182
girt about their waists 40
