my father always maintained that 128
my father became acquainted with 230
my first actual experience with 43
my first becoming acquainted with 84
my first direct experience with 112
my first sexual experience was 111
my first sexual experience with 273
my mother became acquainted with 89
my poetry without imagination can 48
my reader better acquainted with 56
