jacket hand 41 jester most 48
jilted duke 52 jockey great 42
joined time 48 joined time 204
joined walk 50 joined week 111
joined band 68 joined body 295
joined game 44 joined month 45
joined time 236 joined trip 40
joined week 232 joined body 51
joined single 56 joyful glad 158
judged good 57 judges fine 41
jumped rope 57 justly sort 40
justly ever 94 justly have 112
