label bearing these words 171
label must also state 185
labor along these lines 177
labor among these people 172
labor away from farming 50
labor camp during world 95
labor camp from which 162
labor during those hours 198
labor from dawn until 179
labor from early morning 163
labor from other parts 195
labor have been found 112
labor have been given 88
labor have been known 99
labor have been shown 55
labor have been spent 213
labor have been taken 213
labor have been thrown 46
labor into free labor 50
labor into male tasks 53
labor into wage labor 93
labor like other human 72
labor made great gains 41
labor must take place 72
labor over free labor 70
labor over living labor 86
labor pool from which 813
labor pool upon which 71
labor riots took place 54
labor union here acted 46
labor upon such terms 1637
labor when wage rates 101
labor will take place 127
lacking from your cereal 42
lacks some last touch 53
laden like pack mules 46
ladle into soup bowls 356
ladle soup into bowls 307
ladling soup into bowls 76
lairs like wild beasts 45
lakes have been built 110
lakes have been found 246
lakes have been given 47
lakes have been known 68
lakes have been limed 55
lakes have been named 71
lakes have been shown 75
lakes seen from every 55
lambs during their first 73
lambs from ewes which 48
lambs have been found 61
lambs have been taken 64
lambs have been weaned 128
lamps cast their light 50
lamps from their drawing 94
lamps have been added 65
lamps have been found 602
lamps have been known 51
lamps last much longer 42
lamps shed their light 155
lamps were also found 63
lamps were kept burning 560
lamps were left burning 131
lamps were very large 48
lamps will burn dimly 51
landing from open boats 47
landing from their boats 260
landing from their canoes 237
landing from their ships 428
landing must have taken 42
landing must take place 112
landing upon their coast 57
landing will take place 419
lands along their banks 100
lands among their heirs 49
lands during their joint 44
lands during their lives 57
lands fell much short 72
lands free from taxes 61
lands from other lands 49
lands from their lords 142
lands have been added 167
lands have been badly 40
lands have been built 63
lands have been ceded 71
lands have been drawn 44
lands have been either 131
lands have been found 297
lands have been fully 52
lands have been given 699
lands have been known 128
lands have been leased 341
lands have been swept 52
lands have been taken 1661
lands have been thrown 151
lands have been under 384
lands have come under 128
lands have ever since 50
lands having been given 52
lands having been taken 210
lands into five equal 53
lands into their hands 91
lands into three parts 114
lands left over after 100
lands only were taxed 59
lands upon such terms 85
lands were also given 115
lands were held under 380
lands were laid under 52
lands were laid waste 1027
lands were left waste 45
lands were made liable 82
lands were once again 132
lands were only given 58
lands were sold under 185
lands were soon taken 64
lands were those which 157
lands were well known 42
lands were worth about 44
lands wild game shall 94
lands will pass under 90
lanes during rush hours 55
lanes have been added 45
lapse back into chaos 100
lapse back into sleep 110
lapse five years after 107
lapse from good taste 553
lapse into deep sleep 40
lapse into nothing while 64
lapse into other hands 88
lapse into some error 47
lapsing back into sleep 60
lapsing into their usual 44
large areas came under 44
large areas from which 312
large areas have never 56
large areas into which 89
large areas over which 432
large areas were added 48
large areas were given 113
large areas were still 435
large areas were taken 86
large areas were under 275
large army into egypt 46
large army into italy 142
large army into spain 69
large back room where 66
large bare room where 52
large bare room which 41
large base from which 78
large beard were black 58
large blue cloth cloak 42
large blue eyes beamed 60
large blue eyes fixed 187
large blue eyes fringed 43
large blue eyes gazed 86
large blue eyes glaring 77
large blue eyes looking 75
large blue eyes shining 84
large blue eyes shone 131
large blue eyes staring 99
large blue eyes under 65
large blue eyes which 264
large blue eyes would 84
large boat coming quite 63
large body size would 61
large bony hand which 56
large book from which 97
large bowl from which 79
large bowl into which 67
large calm lady walks 58
large cast iron pipes 64
large cast iron plate 44
large cast iron stove 63
large cell high grade 62
large city from which 68
large city like paris 136
large city like tokyo 76
large city once stood 109
large coil from under 68
large dams were built 278
large dark eyes fixed 217
large dark eyes gazed 75
large dark eyes glaring 53
large dark eyes looking 77
large dark eyes shining 82
large dark eyes shone 227
large dark eyes staring 72
large dark eyes still 60
large dark eyes under 108
large dark eyes which 308
large dark eyes would 60
large dark room where 45
large data base which 81
large data sets where 150
large data sets which 182
large dining hall where 81
large dining hall which 67
large dining room serving 42
large dining room table 2152
large dining room where 524
large dining room which 162
large dogs were lounging 88
large drum during forty 65
large eggs from which 67
large eyes like pools 50
large eyes were fixed 495
large eyes were shining 45
large eyes were still 64
large farm three miles 61
large farm upon which 55
large fire took place 48
large fish were taken 134
large flat open space 52
large flat rock about 51
large flat rock where 74
large flat rock which 134
large free cash flows 294
large fund from which 63
large gold cuff links 42
large gold hoop earrings 577
large gray eyes fixed 48
large gray eyes looking 45
large gray eyes shone 45
large gray eyes which 54
large guns were fired 43
large hall from which 78
large hall into which 102
large hard disk drive 228
large have been found 48
large health care costs 44
large health food store 121
large heart deep feeling 88
large hole from which 88
large hole into which 102
large iron gate which 60
large jars were found 81
large knew nothing about 73
large lake from which 91
large lake into which 91
large land areas where 63
large land areas which 80
large land mass which 112
large limp young leaves 41
large list from which 46
large living room opening 51
large living room where 354
large living room which 314
large mass flow rates 86
large mass from which 72
large mass loss rates 233
large mixing bowl blend 66
large mixing bowl place 109
large mixing bowl until 716
large mixing bowl whisk 81
large ones were built 44
large ones were found 69
large ones were taken 45
large open areas where 144
large open areas which 48
large open fire place 98
large open reading frame 671
large open room where 106
large open room which 41
large open tank whose 55
large oval dining table 79
large part been based 75
large part been built 56
large part from local 58
large part from social 74
large part from state 56
large part from within 57
large part take place 42
large part upon which 45
large part were still 48
large part what makes 59
large pine tree which 90
large pipe into which 40
large pits into which 65
large pond from which 49
large pool from which 258
large pool into which 70
large range from human 42
large range over which 92
large reading room where 43
large rock from which 61
large rock just below 87
large rock upon which 52
large room from which 161
large room into which 417
large room were lined 47
large room were piled 51
large rose tree stood 55
large sack into which 40
large salt fish round 45
large single copy region 245
large size also makes 41
large size from which 41
large size were built 52
large size were found 140
large south slav state 126
large spring from which 49
large sums from banks 113
large sums from people 53
large sums from place 43
large sums from wealthy 88
large sums were drawn 84
large sums were earned 40
large sums were given 329
large sums were often 122
large sums were really 82
large sums were spent 1861
large sums were still 172
large sums were taken 79
large sums were voted 278
large tank from which 114
