verb subject 41 verb subject 105
very decision 40 very arrived 117
very brought 78 very company 62
very foreign 42 very patient 50
very stranger 124 very student 88
very nervous 59 very certain 64
very country 55 very perfect 56
very subject 91 view purpose 54
view mixture 118 view certain 273
view certain 93 view mistake 78
