he abhorred their sending 40
he abstains from drink 42
he abstains from every 63
he abstains from harsh 67
he abstains from human 40
he abstains from killing 59
he abstains from music 51
he abstains from speaking 56
he accepted even though 52
he accepted from others 52
he accepted full blame 43
he accepted only after 187
he accepted only under 51
he accepted their money 53
he accepted their offer 706
he accepted their terms 198
he accepted their views 67
he accepted these gifts 40
he accepted these terms 192
he accepted your offer 45
he accosted their leader 41
he achieved only after 47
he achieved these goals 40
he achieves these goals 43
he acquired from books 59
he acquired from others 50
he acquired great glory 76
he acquired great power 76
he acquired great skill 278
he acquired more power 41
he acquired much skill 58
he acquired other lands 44
he acquired some skill 164
he acquired some taste 67
he acquired soon after 46
he acquired such power 47
he acquired such skill 96
he acquired such title 67
he acquired what latin 89
he acquires more power 70
he acquires more skill 49
he actually brings about 59
he actually came close 109
he actually felt about 142
he actually felt quite 40
he actually felt sorry 192
he actually knew about 404
he actually knew anything 51
he actually knew where 74
he actually know about 106
he actually lost money 94
he actually lost sight 41
he actually made money 63
he actually rose again 65
he actually said about 147
he actually said anything 88
he actually says about 477
he actually took steps 52
he actually went about 78
he admitted having given 54
he admitted having taken 115
he admitted into heaven 43
he admitted much fewer 59
he admitted much later 63
he admitted nothing which 46
he admitted their right 44
he admitted there might 138
he admitted there would 55
he admitted years later 701
he advanced from egypt 94
he advanced from place 48
he advanced from thebes 85
he advanced from under 50
he advanced into egypt 76
he advanced into italy 78
he advanced into spain 83
he advanced into thrace 100
he advanced nothing which 42
he advanced some paces 70
he advanced some steps 87
he advanced these views 40
he advanced three steps 65
he advanced upon italy 59
he advances from grade 51
he advances some false 81
he affected great piety 58
he affected more state 56
he agonized over every 65
he anchored just above 41
he answered from below 143
he answered from within 49
he answered when asked 78
he approved their taste 51
he ascended from mount 62
he ascended into glory 48
he ascended into heaven 8124
he assailed their showy 57
he asserted once again 70
he attached great value 496
he attached more value 128
he attached much value 84
he attached some value 103
he attaches great value 153
he attaches more value 89
he attaches much value 43
he attaches some value 57
he attacked their walls 50
he attained great power 52
he attained great skill 64
he attained only after 44
he attained such skill 42
he attended holy cross 61
he attended mass daily 156
he attended mass every 176
he attended north texas 50
he attended soon after 58
he attended their meeting 47
he attended those which 59
he attended west point 220
he averaged only about 44
he awakened from sleep 67
he awakened next morning 104
he believed many people 44
he believed many would 41
he believed most people 138
he believed must exist 83
he believed nothing could 379
he believed nothing would 72
he believed other people 88
he believed such action 155
he believed their cause 43
he believed their lives 46
he believed their minds 58
he believed their story 185
he believed there could 402
he believed there might 523
he believed there never 275
he believed there ought 52
he believed there would 1860
he believed these people 56
he believed these would 71
he believed took place 90
he believed were about 59
he believed were based 63
he believed were false 58
he believed were found 43
he believed were loyal 41
he believed were right 252
he believed were still 177
he believed were under 40
he believes have given 43
he believes many people 179
he believes most people 104
he believes must exist 43
he believes other people 139
he believes such action 150
he believes there never 71
he believes there would 106
he believes took place 66
he believes will allow 81
he believes will appeal 55
he believes will carry 41
he believes will cause 87
he believes will change 42
he believes will never 59
he believes will occur 76
he believes will please 92
he believes will prove 346
he believes will serve 104
he believes will solve 42
