babe no christian if 43
babe of fourteen or 56
baby an injection of 55
baby as beautiful as 61
baby as compared to 57
baby as tenderly as 201
baby in contrast to 41
baby in response to 188
baby is absorbed in 46
baby is admitted to 172
baby is affected by 200
baby is allergic to 458
baby is attached to 262
baby is attempting to 62
baby is baptized in 55
baby is believed to 192
baby is breastfed or 55
baby is conscious of 69
baby is continuing to 148
baby is contrary to 43
baby is deprived of 280
baby is destined to 87
baby is developing in 88
baby is diagnosed as 143
baby is entitled to 164
baby is equipped to 42
baby is essential to 49
baby is examined by 68
baby is expected in 347
baby is expected to 496
baby is followed by 73
baby is immersed in 132
baby is inclined to 78
baby is involved in 67
baby is prepared to 60
baby is probably the 134
baby is referred to 240
baby is regarded as 375
baby is required to 94
baby is responding to 149
baby is returned to 192
baby is startled by 72
baby is strapped on 44
baby is strapped to 71
baby is strongest in 55
baby is struggling to 83
baby is supposed to 639
baby is swaddled in 47
baby is tolerating the 60
baby is unlikely to 278
baby to complete the 61
baby to continue to 132
baby to delivery of 98
baby to inflation of 102
back an estimate of 131
back an explosion of 108
back an extension of 47
back an instance of 118
back an interest in 510
back an outburst of 120
back as abruptly as 66
back as captives to 68
back as casually as 186
back as chairman of 136
back as compared to 193
back as december of 62
back as director of 63
back as evidence of 334
back as fiercely as 179
back as governor in 55
back as governor of 276
back as helpless as 115
back as honestly as 69
back as hundreds of 106
back as ignorant as 62
back as minister of 367
back as november of 59
back as possible at 122
back as possible by 102
back as possible in 1259
back as possible on 411
back as possible so 314
back as possible the 153
back as possible to 914
back as promptly as 286
back as recently as 185
back as required by 161
back as required to 45
back as savagely as 58
back as serpents do 52
back as severely as 148
back as silently as 421
back as speedily as 1205
back as straight as 6612
back as suddenly as 555
back as trophies of 156
back as trophies to 76
back as violently as 41
back at attempts to 114
back at attention in 266
back at daylight to 102
back at gunpoint by 60
back at midnight in 99
back at midnight or 91
back at midnight to 381
back at pictures of 141
back by analysis to 88
back by attempting to 341
back by barriers of 94
back by conquest the 42
back by continuing to 118
back by contrast to 46
back by denouncing the 91
back by describing the 84
back by destroying the 104
back by explicit or 57
back by hundreds of 225
back by messenger to 49
back by midnight at 44
back by midnight or 42
back by operation of 63
back by organizing the 45
back by pressure on 96
back by pretending to 118
back by promises of 217
back by saturday at 41
back by saturday if 89
back by shortage of 81
back by supporting the 132
back by tempests on 92
back by thousands of 77
back by tightening the 99
back by tradition to 116
back by traitors at 43
back by visitors to 61
back by wireless to 43
back he examined the 42
back he followed the 95
back he insisted on 100
back he intended to 87
back he received the 83
back he reported to 105
back he returned to 253
back if attacked by 151
back if possible to 289
back in arkansas in 43
back in attempting to 382
back in attempts to 86
back in australia as 49
back in australia at 45
back in australia by 84
back in australia he 141
back in australia in 218
back in australia on 101
back in australia the 99
back in australia to 189
back in barracks at 43
back in barracks by 120
back in berkeley in 41
back in birmingham in 40
back in brooklyn at 43
back in brooklyn in 54
back in brussels by 90
back in brussels in 74
back in brussels on 52
back in business as 1210
back in business at 287
back in business by 265
back in business in 1943
back in business on 494
back in business the 130
back in calcutta by 42
back in calcutta in 62
back in calcutta on 72
back in condition to 95
back in confusion as 253
back in confusion at 80
back in confusion by 328
back in confusion in 48
back in confusion on 868
back in confusion the 101
back in confusion to 1473
back in contrast to 252
back in darkness to 65
back in december of 1114
back in december to 240
back in describing the 115
back in direction of 160
back in disarray to 65
back in disgrace to 669
back in disguise to 122
back in disorder as 115
back in disorder at 95
back in disorder by 440
back in disorder in 92
back in disorder on 717
back in disorder the 78
back in disorder to 2177
back in distress to 279
back in february at 85
back in february in 41
back in february of 935
back in february or 65
back in february to 395
back in florence at 58
back in florence by 147
back in florence in 175
back in florence on 47
