quay where i had 95
quit about a year 82
quit after a day 61
quit after a few 1383
quit after a year 1226
quit smoking a few 123
quit smoking a long 44
quit smoking a year 79
quit until i get 100
quit until i got 49
quit until i had 209
quit until i was 78
quit while i was 1000
quit within a few 187
quit within a year 517
