quieting influence upon her 49
quitting ourselves like men 74
quitting themselves like men 105
quoted liberally from his 140
quoted liberally from them 61
quoted liberally from this 41
quoted literally from her 53
quoted repeatedly from this 44
quoted statement from his 45
quoted statement means that 65
quotes liberally from his 140
