quid between the mind 50
quip touched the duke 72
quit because he felt 175
quit because he knew 63
quit because he said 91
quit because of health 43
quit because of lack 64
quit because of poor 74
quit because of some 60
quit because of their 115
quit because of what 126
quit because the work 84
quit because we were 40
quit college to join 110
quit college to take 112
quit college to work 71
quit command to exit 51
quit holland in four 42
quit listening to what 72
