king for being a good 63
king had for a time 47
king had had a dream 48
king ran with a glad 92
king that had a more 45
king was for a time 76
king was not a good 47
king was not a great 40
king was not a mere 108
king who had a great 99
king who had a very 188
king who had a wife 70
king who was a good 61
king who was a great 122
