kerchief that covered her head 48
keywords and phrases that are 46
kindness and concern for her 88
kindness and concern for his 109
kindness and respect for all 151
kindness and respect for him 158
kindness and respect for his 133
kindness and sympathy for all 135
kindness and sympathy for her 52
kindness and sympathy for his 53
kindness for obtaining for him 99
kindness nor charity for him 150
