kicked times 198 kicked first 149
killed crows 45 killed dozen 175
killed fowls 56 killed hours 179
killed months 111 killed people 243
killed times 105 killed weeks 140
killed birds 60 killed enemy 65
killed indian 42 killed people 1709
killed sheep 77 killed times 109
killed turks 45 killed white 172
killed women 181 killed about 79
kissed times 129 knotting placing 67
