safe into their chairs or 46
said from just inside the 48
said just loud enough to 169
said nothing more except to 43
said nothing only cleared the 81
said ship from bombay in 143
said some days before it 48
said their good nights to 58
said there were dozens of 76
said there were limits to 67
said there were plenty in 58
said there were plenty of 1019
said there were rumors of 52
said there will always be 74
said town from without the 96
sail back from cyprus to 64
sail coming down before the 76
sail from there across the 100
sail west from europe to 54
salt been less scarce in 76
salt lake flow before the 101
salt will pass through the 61
same case came before the 112
same damp moss covering the 294
same dream three nights in 65
same fate also befell the 48
same fate will befall the 177
same flow rate through the 53
same font must always be 62
same good will whether he 86
same great truth shines in 53
same having been agreed to 41
same kind were formed in 40
same mill list prices as 69
same name also appears in 44
same rule must obtain in 48
same size were placed on 108
same size when placed at 41
same text also appears in 42
same theme also appears in 55
same theme runs through the 128
same thread runs through the 118
same time adding greatly to 42
same time adding something to 44
same time adding strength to 66
same time also engaged in 41
same time also helped to 75
same time been engaged in 77
same time been forced to 40
same time been unable to 60
same time care should be 471
same time free access to 42
same time from behind the 53
same time gain access to 47
same time gave notice of 67
same time gave orders to 219
same time give effect to 75
same time give notice of 82
same time give notice to 47
same time give origin to 42
same time giving access to 47
same time giving effect to 55
same time giving notice of 50
same time giving notice to 75
same time giving orders to 101
same time good enough to 79
same time have access to 110
same time have failed to 47
same time have little or 64
same time have regard to 70
same time have served as 81
same time have sought to 49
same time have tended to 70
same time having access to 92
same time having regard to 138
same time high enough to 162
same time high levels of 68
same time keep abreast of 62
same time know myself to 88
same time laid before the 126
same time laid stress on 61
same time laying stress on 49
same time learn something of 94
same time lend itself to 41
same time less cordial or 56
same time less likely to 124
same time look through the 62
same time look toward the 59
same time more exciting to 122
same time more likely to 232
same time more useful to 50
same time most anxious to 84
same time most likely to 97
same time most readily to 56
same time most useful to 56
same time moving closer to 59
same time moving toward the 48
same time omar caused the 51
same time open enough to 41
same time other groups of 60
same time pass beyond the 64
same time pass through the 110
same time paying homage to 105
same time rich enough to 48
same time saying something to 58
same time sent envoys to 45
same time sent orders to 199
same time sets limits to 81
same time soft enough to 44
same time some degree of 168
same time some measure of 85
same time some proofs of 78
same time take notice of 50
same time taking charge of 90
same time taking notice of 71
same time tend purely to 45
same time their belief in 68
same time their desire to 113
same time there appears in 50
same time there appears the 70
same time there appears to 722
same time there arises the 88
same time there begins to 122
same time there exists an 89
same time there exists in 79
same time there exists no 40
same time there exists the 85
same time there occurs an 73
same time there seemed to 308
same time there should be 1798
same time took charge of 123
same time took refuge in 130
same time very anxious to 40
same time well versed in 71
same time went through the 51
same time were afraid of 61
same time were anxious to 80
same time were engaged in 99
same time were forced to 59
same time were unable to 81
same time were valued at 41
same time what should be 44
same time will afford the 40
same time will always be 42
same time will enable the 52
same time will enable us 50
same time will permit the 53
same time will reduce the 102
same time will result in 128
same town have seldom or 68
same unto such person or 73
same will here before us 117
same word also occurs in 62
sand amid other grains of 89
sane ones have landed us 117
sank from view behind the 47
save from john dennis in 83
save from some degree of 441
save when their income is 40
save your soul without it 53
save your work before it 52
save your work before the 45
saying there were plenty of 79
saying what will happen if 67
saying what will happen to 55
says there will always be 157
says what will happen if 45
seals have been killed in 40
seals upon such places as 45
seams have been worked in 53
searing pain shot through my 196
searing pain shot through the 45
seats have been filled by 54
seats have been placed in 50
seats like these beyond the 309
seats were more likely to 46
seed into good ground is 113
seeing blue eyes looked as 113
seeing nothing very inviting in 88
seeing some other member of 65
seeing their city sacked by 44
seeing what will happen if 44
seeing what will happen to 58
seeing young romeo abroad so 94
seek help from family or 51
seek some other source of 123
seek some other sphere of 60
seek such other relief as 104
seek their food amongst the 85
seek what luck betide us 112
seem bent upon obliging the 42
seem coming back already to 56
seem even less likely to 134
seem even more likely to 110
seem even more strange to 49
seem from other points of 42
seem from some points of 76
seem from their number to 67
seem from their titles to 90
seem just such verses as 69
seem like there should be 44
seem more like shreds of 56
seem much less likely to 334
seem much more common in 50
seem much more likely to 974
seem nothing more strange in 46
seem very much afraid of 105
seem very well fitted to 52
seem very well suited to 114
seen cats jump across the 61
seen coming down before the 57
seen coming down through the 63
seen coming from behind the 54
seen during early stages of 40
seen even more clearly as 84
seen even more clearly by 287
seen even more clearly if 485
seen even more clearly in 6057
seen even more clearly on 48
seen ever more clearly to 41
seen fall just before he 74
seen five years before in 53
seen flying from flower to 42
seen from afar across the 51
seen from afar through the 75
seen from four points of 40
seen from lido through the 109
seen from many places at 77
seen from many places in 86
seen from many points in 151
seen from many points of 356
seen from other points of 146
seen from some points of 73
seen from such titles as 50
seen from these points of 46
seen from these tables the 41
seen from three points of 89
seen have been caused by 46
seen many years before at 62
seen many years before in 79
seen much hard fighting in 78
seen much more clearly as 117
seen much more clearly by 72
seen much more clearly if 64
seen much more clearly in 318
seen only once before in 193
seen only very rarely in 70
seen rising from behind the 57
