seal remained there i haunted 53
she actually made a reserve 71
she launched into a diatribe 108
she launched into a general 50
she launched into a lecture 51
she relapsed into a silence 58
she remained like a beauteous 143
she returned from a vacation 57
she suffered from a certain 51
she suffered from a chronic 157
she suffered from a nervous 105
she suffered from a painful 85
she suffered from a variety 104
six children from a previous 59
song sparrows during a natural 90
