seeking a declaration that certain 79
seems a difficulty with respect 50
showing a preference for certain 88
shows a preference for certain 154
spent a delightful day together 46
start a preventive war against 56
still a relatively new addition 49
still a relatively new concept 596
still a relatively new product 77
still a relatively new science 132
still a relatively new subject 134
still a substantial gap between 142
still a tremendous gap between 65
