new discovered 57 new discovered 286
nor deliberate 86 nor resistance 43
not principles 63 not importance 51
not consolation 48 not pretensions 61
not delightful 43 not experience 63
not enterprising 42 not prophecies 50
not chancellor 57 not acceptance 47
not acceptance 413 not experience 110
not successful 86 not proportions 68
not destination 241 not liberality 76
