not at first distinguishable from 45
not be easily ascertainable when 48
not be easily differentiated from 451
not be easily distinguishable from 393
not be fully reconstructed from 41
not so easily differentiated from 42
not so easily distinguishable from 124
not to cause environmental harm 59
not to change significantly during 41
