unhappy reality 68 unlucky female 48
unsound proper 115 unusual review 53
unusual sacred 47 unusual common 42
usually scanty 46 usually special 104
usually better 91 usually choice 51
usually number 53 usually couple 44
usually number 43 usually couple 71
usually dollar 173 usually factor 70
usually minute 825 usually second 361
usually double 108 usually special 44
usually direct 44 usually person 218
usually little 84 usually simple 47
usually higher 61 usually number 172
