unit purposes 77 upon concepts 67
upon purposes 44 upon agreeable 44
upon surprise 46 upon contempt 40
upon fortunes 94 upon condition 44
upon somewhat 51 upon soldiers 204
upon circular 47 used purposes 55
used purposes 241 used purposes 234
used purposes 74 used purposes 68
used purposes 68 used purposes 129
used concepts 58 used functions 68
used purposes 1767 used purposes 50
used purposes 181 used purposes 84
used purposes 46 used purposes 110
