oars broken or impeded by 42
oars standing up against the 40
oats should be hoisted to 63
ocean beyond the pillars of 282
ocean beyond the straits of 53
ocean through the straits of 89
oils should be avoided as 91
once agreed to publish the 46
once around the outside of 64
once became the capital of 106
once became the champion of 73
once became the subject of 456
once become the subject of 110
once before the beginning of 78
once before the council of 140
once called in question by 45
once called the faithful to 43
once called the granary of 58
once called to account by 41
once changed the current of 101
once decide the question of 48
once failed to respond to 49
once filled the streets of 83
once filled the valleys of 52
once formed the capital of 50
once formed the nucleus of 118
once formed the project of 78
once formed the subject of 99
once formed the surface of 69
once housed the offices of 124
once issued an address to 81
once marked the beginning of 81
once myself in agonies of 62
once needed the muskets of 65
once notify the deposit of 83
once opened the subject of 44
once placed in command of 182
once placed in position to 40
once raised the problem of 61
once raised the question as 91
once raised the question of 849
once raised the subject of 43
once raises the problem of 159
once raises the question as 299
once raises the question of 693
once reduce the duality to 41
once refers to himself as 59
once render us objects of 54
once reveals the edifice of 53
once roamed the forests of 123
once served as windows to 59
once served the purpose of 147
once served to protect the 62
once settle the question in 58
once settle the question of 79
once showed the weakness of 49
once solved the problem of 188
once sought my society of 40
once sought to destroy the 50
once sought to project the 48
once submit the question to 40
once tasted the blessings of 97
once tasted the freedom of 40
once tasted the pleasure of 154
once thought an advance in 61
once thought of herself as 194
once thought of himself as 534
once thought of returning to 55
once thought to command the 67
once thought to consist of 69
once threaten the freedom of 99
once thronged thy streets is 81
once turned the current of 62
once turned to account by 106
once walked the streets of 224
once without the benefit of 45
ones lacked the courage to 64
ones should be allowed to 184
ones should be applied to 40
ones should be brought to 60
ones through the process of 131
ones without the consent of 140
ongoing effort to develop an 46
ongoing effort to improve the 240
ongoing effort to increase the 84
ongoing series of efforts to 49
only accept the decision of 46
only accept the results of 52
only across the surface of 63
only adduce an example of 46
only admire the courage of 69
only admire the ingenuity of 48
only admire the talents of 63
only admits the passage of 44
only affect the ability of 101
only affect the ability to 50
only affect the balance of 44
only affect the behavior of 71
only affect the conduct of 105
only affect the duration of 63
only affect the function of 84
only affect the outcome of 65
only affect the position of 76
only affect the profits of 163
only affect the quality of 237
only affect the question of 92
only affect the surface of 111
only agreed to support the 80
only allowing the passage of 70
only allows the company to 46
only allows the current to 41
only allows the passage of 148
only allows the patient to 118
only allows the student to 48
only allude as briefly as 43
only alters the position of 44
only amongst the members of 139
only amongst the remnant of 43
only answer at present by 41
only answer by referring to 122
only answer he deigned to 74
only answer the purpose of 187
only answer the question as 48
only answer the question by 121
only answer the question in 96
only answer the question of 172
only answer we receive is 48
only anxious to conform to 191
only anxious to prevent the 105
only anxious to surpass an 91
only appears in relation to 64
only appears so because of 56
only appears so because the 48
only appears so because we 44
only arises in relation to 188
only arises in respect of 88
only around the beginning of 201
only around the margins of 123
only around the outside of 82
only around the question of 69
only arouse the jealousy of 47
only assent in general to 42
only assist in combining or 212
only assume the position of 42
only attain to freedom by 67
only avoids the problem of 86
only awaiting the arrival of 859
only awaiting the decision of 55
only awaits the arrival of 97
only became the capital of 90
only became the subject of 110
only become the objects of 47
only become the subject of 177
only become the support of 62
only before the arrival of 166
only before the beginning of 123
only before the judicial or 77
only before the justice of 130
only before the members of 48
only before the outbreak of 97
only begged the question of 88
only begins the process of 174
only begins to address the 161
only begins to capture the 67
only begins to explain the 124
only begins to explore the 110
only begins to scratch the 433
only begins to suggest the 553
only beyond the borders of 72
only beyond the control of 232
only borrow the language of 64
