sac carcinoma cells 97
sac contained about 148
sac contained within 130
sad accidents which 129
sad adventure bound 70
sad affliction comes 70
sad affliction which 155
sad certainty gives 46
sad companions place 40
sad complaint about 40
sad conclusion about 63
sad conclusion which 67
sad conditions under 83
sad conditions which 110
sad disasters which 56
sad discovery which 43
sad disorders which 74
sad dreaminess which 55
sad expression about 51
sad expression which 296
sad expression would 55
sad forebodings about 56
sad forebodings which 166
sad impression lasts 93
sad impression which 138
sad incidents which 87
sad instances where 71
sad interview which 58
sad knowledge which 117
sad maternity which 53
sad milestone marking 74
sad mysteries which 246
sad necessity under 61
sad necessity which 635
sad political state 47
sad procession moved 260
sad procession moves 62
sad procession round 46
sad procession which 220
sad procession wound 460
sad reflection which 47
sad servitude alike 72
sad spectacle which 428
sad spectacle would 54
sad spiritual state 55
sad statement about 237
sang backwater blues 56
sang christmas hymns 304
sang classical music 67
sang devotional hymns 68
sang different parts 43
sang different tunes 40
sang different words 97
sang throughout italy 72
sang triumphal hymns 52
sap circulating round 99
sat assembled round 63
sat clustered about 45
sat enthralled while 102
sat entranced until 45
sat entranced while 241
sat extremely still 78
sat immovable until 43
sat immovable while 101
sat jefferson davis 43
sat miserably alone 41
sat motionless after 54
sat motionless again 94
sat motionless holding 91
sat motionless looking 157
sat motionless staring 191
sat motionless thinking 41
sat motionless under 328
sat motionless until 559
sat motionless waiting 144
sat motionless where 65
sat motionless while 1372
sat motionless within 60
sat nervously fingering 51
sat nervously smoking 60
sat nervously tapping 54
sat nervously waiting 258
sat passively still 74
sat passively waiting 61
sat passively while 180
sat patiently holding 45
sat patiently looking 60
sat patiently under 109
sat patiently until 206
sat patiently waiting 1970
sat patiently while 781
sat peacefully smoking 58
sat peacefully under 67
sat pensively looking 55
sat pensively staring 42
sat pensively waiting 53
sat perfectly erect 491
sat perfectly quiet 957
sat perfectly rigid 127
sat perfectly still 35086
sat reminiscing about 95
sat scattered about 176
sat speculating about 51
sat stoically while 61
sat yesterday morning 149
saw abundance smiling 52
saw altogether about 115
saw antiquity again 52
saw bonaparte walking 42
saw cardboard boxes 51
saw charlotte appear 40
saw churchill again 83
saw cigarette butts 42
saw collected under 63
saw communist china 64
saw community action 54
saw constance sitting 66
saw continued growth 285
saw countless people 109
saw countless sails 47
saw countless stars 67
saw countless tough 259
saw different faces 51
saw different forms 111
saw different kinds 605
saw different meanings 55
saw different parts 114
saw different people 157
saw different sides 72
saw different types 118
saw difficult times 149
saw encouraging signs 201
saw everybody looking 75
saw everybody running 74
saw explosive growth 263
saw extensive action 551
saw extremely large 50
saw generation after 60
saw headlights flash 75
saw important gains 87
saw important people 50
saw important social 52
saw important steps 56
saw incipient signs 101
saw industrial growth 51
saw innocence borne 56
saw instances where 147
saw intrinsic value 42
saw jefferson davis 213
saw josephine baker 61
saw justified under 57
saw merchants selling 47
saw midsummer night 105
saw monstrous white 103
saw moonlight glint 57
saw mountains which 41
saw mussolini again 71
saw organized labor 277
saw ourselves alone 60
saw ourselves beset 391
saw ourselves under 76
saw perfectly under 119
saw petitioner again 115
saw petrified trees 52
saw political action 164
saw political change 63
saw political danger 65
saw political power 633
saw political value 45
saw population growth 606
saw precisely where 197
saw president davis 161
saw president grant 123
