both citizens 42 both interest 61
but supports 65 but speeches 43
but partially 40 but concealed 59
but occurred 49 but underlying 59
but remained 53 but survived 47
but vanished 46 but numerous 57
but rejected 121 but confined 54
but rejected 59 but rejected 91
but commuted 257 but declined 53
but overcome 79 but rejected 123
but completing 62 but proceeding 111
