zeros simply indicate 45
zonal angular momentum 239
zones already mentioned 93
zones already occupied 62
zones around airports 58
zones around colonies 186
zones around military 123
zones around offshore 173
zones around reserves 48
zones around wetlands 49
zones become apparent 58
zones become narrower 70
zones differ markedly 42
zones differ somewhat 45
zones should therefore 65
