fable and fairy tale 448
fable has often been 116
fable than anything else 43
fable that lived upon 138
faced and acted upon 45
faced and breathing hard 355
faced and panting from 92
faced and still face 457
faced and would face 44
faced any danger from 43
faced death every time 45
faced his first great 49
faced his first test 209
faced its first great 129
faced its first test 198
faced man plunging down 118
faced man sitting next 44
faced man whose name 91
faced man would have 45
faced new threats from 63
faced this issue have 66
faced this issue when 72
faced with anything like 155
faced with black silk 51
faced with blazing eyes 153
faced with brick laid 54
faced with danger from 114
faced with either having 126
faced with either losing 49
faced with every kind 61
faced with finding ways 103
faced with large flat 71
faced with light blue 213
faced with major life 197
faced with paper used 46
faced with people like 41
faced with sheet iron 68
faced with steady eyes 120
faced with still more 210
faced with stone from 179
faced with strap iron 85
faced with threats from 602
faced with total ruin 42
faced with utter ruin 121
faced with white silk 70
faced with words like 40
faces all fixed upon 84
faces and about their 52
faces and bated breath 65
faces and black eyes 309
faces and black hair 217
faces and blazing eyes 59
faces and blond hair 236
faces and blown hair 82
faces and bored their 42
faces and bowed heads 54
faces and brush their 83
faces and bulging eyes 65
faces and burning eyes 105
faces and burst into 56
faces and change their 88
faces and close their 54
faces and clothing were 62
faces and combing their 64
faces and cover their 82
faces and cruel eyes 50
faces and curly hair 74
faces and edges will 54
faces and eight arms 334
faces and empty eyes 93
faces and feeling those 58
faces and fiery arms 62
faces and fingers were 59
faces and fixed eyes 72
faces and flowing hair 45
faces and forms were 130
faces and fresh ideas 113
faces and glaring eyes 40
faces and gleaming eyes 209
faces and glowing eyes 61
faces and greasy hair 64
faces and hands bearing 219
faces and hands blue 41
faces and hands clean 96
faces and hands from 117
faces and hands have 63
faces and hands like 88
faces and hands make 41
faces and hands only 91
faces and hands till 64
faces and hands were 3601
faces and hands when 79
faces and hearts from 41
faces and hungry eyes 79
faces and large eyes 138
faces and light hair 40
faces and limbs were 50
faces and names have 44
faces and names were 453
faces and necks from 45
faces and necks were 354
faces and nodding heads 49
faces and paint their 44
faces and rolling eyes 42
faces and round eyes 72
faces and round heads 49
faces and shell eyes 63
faces and shining eyes 358
faces and shining teeth 78
faces and shook their 107
faces and short hair 60
faces and short legs 46
faces and sleek hair 49
faces and small eyes 108
faces and smiling eyes 52
faces and staring eyes 507
faces and steady eyes 63
faces and stony eyes 46
faces and strong arms 100
faces and tight lips 45
faces and tired eyes 186
faces and tossing arms 43
faces and white eyes 177
faces and white hair 95
faces and white legs 105
faces and white lips 47
faces and white teeth 117
faces and whole body 51
faces and would have 57
faces and writing down 62
faces any costs from 50
faces are found among 42
faces are never seen 196
faces are often seen 88
faces are often used 65
faces are often very 253
faces are rather flat 41
faces are still there 61
faces being shone upon 65
faces had grown pale 78
faces had never been 184
faces has never been 115
faces one might have 41
faces she might pass 40
faces than needs must 50
faces that could have 149
faces that might have 507
faces that moved like 47
faces that people have 93
faces that ranged from 148
faces that shone like 81
faces that would give 62
faces that would have 664
faces that would look 45
faces that would make 48
faces they might have 83
faces they would have 182
faces with bulging eyes 136
faces with burnt cork 1504
faces with hungry eyes 108
faces with large eyes 255
faces with rolling eyes 40
faces with staring eyes 294
faces with water from 176
faces with white clay 356
faces with white teeth 83
faces you would have 190
faces you would think 43
facial and chest hair 569
facial and labial pits 80
facial and lingual bone 90
facial and lingual root 115
facial and lingual tooth 73
