la tour was not sorry 100
ll come out all right 758
ll ever see her again 65
ll ever see him again 96
ll ever see them again 43
ll ever see you again 52
ll find out all about 141
ll give you one guess 51
ll leave you two alone 163
ll make out all right 106
ll meet you out front 102
ll save that for later 109
ll stay with you until 72
ll talk with you later 53
ll tell him all about 41
ll tell them all about 45
ll tell you all about 3197
ll tell you that right 58
ll turn out all right 135
