gathering several 49 gentle erasmus 69
gentry estates 43 gotten trouble 92
greater affairs 183 greater behavior 86
greater budgets 78 greater careers 43
greater destiny 160 greater emotions 48
greater material 42 greater members 62
greater national 44 greater natural 96
greater workers 46 greater happens 127
greater emotions 45 greater religion 88
