ideal between 81 ideal realized 75
into require 50 into federal 48
into according 87 into depending 64
into between 133 into triangles 150
into classes 49 into according 117
into depending 40 into factions 90
into parties 233 into portions 1829
into sections 184 into product 138
into triangles 114 into embrace 54
