if drawn with a compass 71
if faced with a decision 50
if faced with a problem 65
if faced with a similar 415
if looking for a partner 60
if looking for a passage 73
if mixed with a certain 60
if mixed with a solution 62
if money was a problem 76
if waiting for a command 106
if waiting for a comment 55
if waiting for a question 51
if working for a private 44
in anything but a cursory 78
in anything but a general 105
in anything but a gracious 89
in anything but a hopeful 79
in anything but a judicial 46
in anything but a limited 64
in anything but a passive 43
in anything but a peaceful 90
in anything but a perfect 70
in anything but a pleasant 514
in anything but a rational 86
in anything but a whisper 90
in april and a maximum 85
in april and a minimum 143
in arguing that a certain 50
in blood for a thousand 88
in breadth and a hundred 43
in breadth and a quarter 46
in calling for a boycott 125
in calling for a general 210
in calling for a national 187
in calling for a radical 61
in calling for a revision 93
in calling for a revival 42
in calling for a stronger 49
in calling him a villain 73
in carving out a position 49
in cases with a foreign 56
in cases with a history 323
in check for a certain 43
in china and a chinese 116
in china for a century 92
in china for a hundred 88
in china for a quarter 88
in china for a thousand 195
in china for a variety 42
in china has a history 147
in china with a chinese 45
in color with a lighter 45
in color with a reddish 101
in court for a divorce 41
in court for a variety 55
in court that a certain 44
in creating him a superior 40
in cutting off a company 42
in cutting off a decayed 85
in dancing with a frantic 91
in eight and a quarter 67
in either fit a captive 95
in either sex a general 110
in every age a certain 121
in every man a certain 315
in every man a natural 353
in every one a certain 43
in every one a superior 131
in every way a capable 40
in every way a delight 83
in every way a failure 119
in every way a genuine 52
in every way a mistake 56
in every way a natural 59
in every way a notable 102
in every way a perfect 185
in every way a pleasant 77
in every way a product 53
in every way a success 798
in every way a superior 200
in every way a thorough 83
in every way a triumph 57
in every way a typical 224
in every year a certain 83
in every year a general 40
in favor with a certain 70
in fewer than a hundred 156
in fewer than a quarter 56
in fewer than a thousand 42
in finding her a husband 96
in finding out a certain 53
in finding out a solution 123
in flesh with a certain 47
in force for a century 315
in force for a certain 419
in force for a hundred 197
in force for a limited 537
in force for a maximum 388
in force for a minimum 466
in force for a quarter 191
in framing for a chimney 54
in front and a kitchen 83
in front and a smaller 197
in front with a lantern 159
in front with a network 41
in front with a rosette 151
in front with a species 133
in gaining her a passage 55
in getting him a position 53
in getting out a history 101
in girls with a history 65
in handy for a variety 107
in haste for a distant 63
in haste for a husband 103
in heaven did i withhold 41
in heaven for a thousand 136
in heaven has a society 95
in holding that a federal 57
in holding that a general 49
in hopes that a popular 50
in hopes that a similar 45
in italy for a century 90
in italy for a hundred 57
in italy for a thousand 52
in japan for a century 64
in japan for a thousand 92
in japan for a variety 73
in japan has a history 57
in keeping with a broader 122
in keeping with a central 116
in keeping with a certain 424
in keeping with a concept 65
in keeping with a country 94
in keeping with a culture 46
in keeping with a current 137
in keeping with a decision 121
in keeping with a dynamic 54
in keeping with a familiar 53
in keeping with a general 1071
in keeping with a liberal 62
in keeping with a lifelong 42
in keeping with a national 185
in keeping with a natural 107
in keeping with a pattern 197
in keeping with a popular 78
in keeping with a position 54
in keeping with a previous 96
in keeping with a primary 43
in keeping with a process 46
in keeping with a program 48
in keeping with a promise 123
in keeping with a rational 66
in keeping with a similar 169
in keeping with a society 85
in keeping with a variety 42
in knowing that a certain 44
in knowing that i admired 42
in large par t because 73
in league with a certain 62
in league with a corrupt 70
in league with a foreign 209
in letting out a screech 48
in looking for a certain 54
in looking for a general 53
in looking for a husband 53
in looking for a partner 50
in looking for a position 81
in looking for a rational 41
in looking for a solution 301
in looking for a spanish 105
in looking for a subject 42
in looking for a visible 46
in males with a history 80
in mapping out a program 81
in march and a minimum 177
in motion than a smaller 369
in motion with a certain 114
in motion with a uniform 133
in notes for a lecture 75
in order for a behavior 96
in order for a certain 227
in order for a chemist 136
in order for a citizen 80
in order for a company 699
in order for a complex 86
in order for a concept 93
in order for a contact 45
in order for a correct 43
in order for a country 379
in order for a creature 56
in order for a culture 69
in order for a current 155
in order for a decision 588
in order for a dispute 48
in order for a divorce 76
in order for a federal 92
