pay equally close attention 92
per capital gross domestic 43
put forward every argument 73
put forward every possible 189
put forward quite recently 55
put forward quite seriously 84
put forward strong evidence 43
put forward which suggests 48
put himself under suspicion 123
put himself under treatment 120
put himself under washington 63
put together under pressure 57
put together would probably 41
