yellow dye was obtained from 44
younger men with coronary heart 45
younger than her eighteen years 109
younger than her fourteen years 56
younger than her nineteen years 127
younger than his eighteen years 116
younger than his fourteen years 40
younger than his nineteen years 139
younger than they actually were 290
