yonder with their beautiful muzzles 267
younger and less educated workers 75
younger and more educated members 68
younger and more educated workers 49
younger and more militant members 103
younger and more recently arrived 61
younger and more recently trained 170
younger and more vigorous members 65
younger and more vigorous persons 41
