yet proclaimed the rival dogma 64
you comprehend the point still 123
you interested in learning about 561
you interested in talking about 80
you reevaluate the terms later 115
you understand the basic logic 61
you understand the basic rules 121
you understand the basic steps 60
you understand the basic terms 73
you understand the broad lines 112
you understand the whole story 42
